id,label,department,orcid,disciplines,publications,citations,impact_factor,supervisorships
300432,Piotr Napierała,W02,Nieznane,[],5,0,0,0
901066,Łukasz Korzeniowski,Nieznane,Nieznane,[],1,0,0,0
900644,Przemysław Grygiel,Nieznane,Nieznane,[],1,0,0,0
901498,Grzegorz Terlikowski,Nieznane,Nieznane,[],1,0,0,0
901494,Mateusz Lisik,Nieznane,Nieznane,[],1,0,0,0
900091,Tomasz Bała,Nieznane,Nieznane,[],1,0,0,0
405360,Stefan Kraszewski,W06,Nieznane,[],2,0,0,0
901616,Krzysztof Nowak,Nieznane,Nieznane,[],2,0,0,0
801401,Tomasz Ryznar,Nieznane,Nieznane,[],4,0,0,0
901396,Łukasz Woźniak,Nieznane,Nieznane,[],2,0,0,0
342464,Witold Klonecki,W11,Nieznane,[],8,2,0.237,1
901855,Adam Smutnicki,Nieznane,Nieznane,[],5,0,0,0
801488,Agnieszka Sok-Grochowska,Nieznane,Nieznane,[],2,0,2.282,0
800010,Grażyna Andruszewska,Nieznane,Nieznane,[],2,0,2.282,0
801124,Dorota J. Pajdzik,W03,Nieznane,[],3,0,4.965,0
901424,Honorata Kuklińska,Nieznane,Nieznane,[],1,0,0,0
901412,Justyna Kulig,Nieznane,Nieznane,[],1,0,0,0
902503,Izabela Markiewicz,Nieznane,Nieznane,[],1,0,0,0
902283,Izabela Mel,Nieznane,Nieznane,[],1,0,0,0
901681,Danuta Nawrot,Nieznane,Nieznane,[],1,0,0,0
902392,Katarzyna Ostrowska,Nieznane,Nieznane,[],1,0,0,0
901834,Joanna A. Pacyna,Nieznane,Nieznane,[],1,0,0,0
901849,Justyna Palica,Nieznane,Nieznane,[],1,0,0,0
901862,Przemysław T. Papierz,Nieznane,Nieznane,[],2,0,0,0
902589,Dagmara Radomska,Nieznane,Nieznane,[],1,0,0,0
900096,Joanna Baińska,Nieznane,Nieznane,[],1,0,0,0
900237,Paweł Bunio,Nieznane,Nieznane,[],3,0,2.434,0
900349,Małgorzata Czajkowska,Nieznane,Nieznane,[],1,0,0,0
900412,Paweł Dobosz,Nieznane,Nieznane,[],1,0,0,0
900363,Krzysztof Dynia,Nieznane,Nieznane,[],1,0,0,0
900358,Agnieszka Dzielendziak,Nieznane,Nieznane,[],1,0,0,0
900482,Patrycja Erazmus,Nieznane,Nieznane,[],1,0,0,0
900544,Daniel Gadomski,Nieznane,Nieznane,[],1,0,0,0
900939,Magdalena Kastelnik,Nieznane,Nieznane,[],1,0,0,0
902026,Dawid Stoga,Nieznane,Nieznane,[],1,0,0,0
901413,Sławomir Kulczyk,Nieznane,Nieznane,[],1,0,0,0
902207,Anita Szopińska,Nieznane,Nieznane,[],1,0,0,0
900082,Anna Baran,Nieznane,Nieznane,[],2,0,0.886,0
800753,Lech Marciniak,Nieznane,Nieznane,[],4,0,1.757,0
902579,Jagoda Rajewska,Nieznane,Nieznane,[],1,0,0,0
900871,Wojciech Jopek,Nieznane,Nieznane,[],12,0,0,0
901377,Michał Turów,Nieznane,Nieznane,[],8,0,0,0
902438,Michał Markowski,Nieznane,Nieznane,[],1,0,0,0
900207,Michał Brzeziński-Spiczak,Nieznane,Nieznane,[],2,0,0,0
902245,Andrzej Piotrowicz,Nieznane,Nieznane,[],3,0,0,0
900997,Marcin Kłak,Nieznane,Nieznane,[],2,0,0,0
902343,Joanna Świeboda,Nieznane,Nieznane,[],1,0,0,0
900129,Adam Bogdał,Nieznane,Nieznane,[],1,0,0,0
801598,Krzysztof Marczak,Nieznane,Nieznane,[],9,0,0,0
902099,Marta Sujka,Nieznane,Nieznane,[],2,0,2.362,0
901348,Barbara Urasińska-Wójcik,Nieznane,Nieznane,[],1,0,2.362,0
901743,Katarzyna Mulica,Nieznane,Nieznane,[],1,0,0.471,0
800914,Bartosz Michalec,Nieznane,Nieznane,[],6,0,0,0
801086,Anna Ostańska,Nieznane,Nieznane,[],1,0,0,0
801066,Piotr A. Kmiecik,Nieznane,Nieznane,[],1,0,0,0
901646,Robert Sawko,Nieznane,Nieznane,[],5,0,0,0
901549,Wojciech Lewandowski,W10,Nieznane,[],1,0,0,0
902284,Tomasz Szymczak,Nieznane,Nieznane,[],1,0,0,0
902581,Paweł Rajba,Nieznane,Nieznane,[],1,0,0,0
801442,Łukasz Awsiukiewicz,Nieznane,Nieznane,[],1,0,0,0
900869,Tomasz Józenków,Nieznane,Nieznane,[],3,0,0,0
094896,Janusz Gołembiewski,W04,Nieznane,[],52,0,0,0
901812,Patrycja Skóra,Nieznane,Nieznane,[],1,0,0,0
900799,Aleksandra Jaszczułt,Nieznane,Nieznane,[],1,0,0,0
900446,Wiktor Fryze,Nieznane,Nieznane,[],2,0,0,0
900388,Michał Drożdżal,Nieznane,Nieznane,[],1,0,0,0
900048,Łukasz Antosik,Nieznane,Nieznane,[],1,0,0,0
900142,Alfred Bocheński,Nieznane,Nieznane,[],2,0,0,0
901705,Marcin Namysł,Nieznane,Nieznane,[],1,0,0,0
902153,Monika Pogrzebna,Nieznane,Nieznane,[],1,0,0,0
900171,Adam Bieńkowski,Nieznane,Nieznane,[],1,0,0,0
900759,Łukasz Halusiak,Nieznane,Nieznane,[],2,0,0,0
900232,Krzysztof Burdasz,Nieznane,Nieznane,[],1,0,0,0
900083,Bartłomiej Bara,Nieznane,Nieznane,[],1,0,0,0
800386,Krzysztof Hejmej,Nieznane,Nieznane,[],1,0,0,0
902216,Magdalena Sztuka,Nieznane,Nieznane,[],1,0,0,0
900139,Marta Bochyńska,Nieznane,Nieznane,[],1,0,1.510,0
901600,Michał Ladaczek,Nieznane,Nieznane,[],1,0,1.860,0
900493,Jakub Glapa,Nieznane,Nieznane,[],1,0,0,0
800544,Damian Czernous,Nieznane,Nieznane,[],1,0,0,0
900804,Dawid Jasiński,Nieznane,Nieznane,[],1,0,0,0
800211,Arkadiusz Gawełczyk,W08,Nieznane,[],1,0,0,0
900568,Zbigniew Górawski,Nieznane,Nieznane,[],1,0,0,0
900144,Rafał Boborycki,Nieznane,Nieznane,[],2,0,0,0
900287,Paweł Chudala,Nieznane,Nieznane,[],2,0,0,0
801509,Sebastian Sobczyk,Nieznane,Nieznane,[],2,0,0,0
901338,Maja Włoszczowska,Nieznane,Nieznane,[],1,0,2.758,0
800608,Tomasz Lis,Nieznane,Nieznane,[],1,0,0,0
900061,Marcin Bartoszewski,Nieznane,Nieznane,[],1,0,0,0
801462,Dorota Szul,Nieznane,Nieznane,[],1,0,0,0
800326,Radosław Cichocki,Nieznane,Nieznane,[],2,0,0,0
901523,Krzysztof Trawiński,Nieznane,0000-0002-4953-7015,[],6,0,0,0
900476,Tomasz Fassa,Nieznane,Nieznane,[],1,0,0,0
902545,Dawid Rosak,Nieznane,Nieznane,[],1,0,0,0
801355,Dariusz Rogotowicz,Nieznane,Nieznane,[],1,0,0,0
422010,Ewelina Litwinowicz-Błaszczyk,W08,Nieznane,[],1,0,0,0
902181,Jakub Szela,Nieznane,Nieznane,[],1,0,0,0
901918,Magdalena Sośnicka,Nieznane,Nieznane,[],1,0,0,0
901093,Michał Wasielewski,Nieznane,Nieznane,[],5,0,0,0
900208,Łukasz Brzeskot,Nieznane,Nieznane,[],1,0,0,0
900551,Barbara Grochowalska,Nieznane,Nieznane,[],2,0,0.886,0
901278,Krzysztof Kwiecień,Nieznane,Nieznane,[],1,0,0,0
801310,Sławomir Potocki,Nieznane,Nieznane,[],2,0,0,0
801349,Aleksander Rewak,Nieznane,Nieznane,[],4,0,0,0
800605,Paweł Kaca,Nieznane,Nieznane,[],4,0,0,0
902468,Tomasz Malec,Nieznane,Nieznane,[],4,0,0,0
901629,Łukasz Sawa,Nieznane,Nieznane,[],4,0,0,0
600414,Sabina Rosiek*,W09,Nieznane,[],18,200,56.770,0
901156,Marcin Kosiński,Nieznane,Nieznane,[],1,0,0,0
800144,Aleksander Budnicki,Nieznane,Nieznane,[],5,0,2.272,0
901529,Grażyna Tomczyk,Nieznane,Nieznane,[],3,0,1.136,0
901268,Marta Wietrzych,Nieznane,Nieznane,[],1,0,1.880,0
800003,Radosław Adamowski,Nieznane,Nieznane,[],4,0,1.105,0
801037,Grzegorz Kogut,Nieznane,Nieznane,[],4,0,1.105,0
901354,Adam Urbańczyk,Nieznane,Nieznane,[],2,0,1.493,0
902487,Krzysztof Maicher,Nieznane,Nieznane,[],1,0,0,0
800813,Wojciech Laskowski,Nieznane,Nieznane,[],4,0,0,0
901315,Adriaan Van Hoeken,Nieznane,Nieznane,[],1,0,0,0
902132,Mariusz Mikołajczyk,Nieznane,Nieznane,[],1,0,0,0
902202,Ewa Szmidt,Nieznane,Nieznane,[],2,0,0,0
801423,Agnieszka Stępień-Baran,Nieznane,Nieznane,[],3,0,0,0
900050,Marcin Apostoluk,Nieznane,Nieznane,[],3,0,0,0
901790,Andrzej Motyka,Nieznane,Nieznane,[],2,0,0,0
902368,Dariusz Matyja,Nieznane,Nieznane,[],2,0,0,0
126319,Urszula Staszak,W08,Nieznane,[],25,0,0,0
063403,Urszula Suszko,W08,Nieznane,[],20,0,0,0
900464,Przemysław Filip,Nieznane,Nieznane,[],1,0,0,0
900989,Monika Klimpel,Nieznane,Nieznane,[],1,0,2.696,0
800549,Maria Janusz,Nieznane,Nieznane,[],2,0,0,0
417360,Marcin Klich,W12,Nieznane,[],2,0,0,0
901142,Robert Kosztyła,Nieznane,Nieznane,[],1,0,0,0
900971,Szymon Kamycki,Nieznane,Nieznane,[],2,0,0,0
901997,Bartłomiej Pietrowski,Nieznane,Nieznane,[],1,0,0,0
901802,Agata Moskała,Nieznane,Nieznane,[],1,0,0,0
901064,Tomasz Korycki,Nieznane,Nieznane,[],1,0,0,0
300910,Grzegorz Krzemień,W10,Nieznane,[],3,0,0,0
900549,Piotr Gabrielski,Nieznane,Nieznane,[],1,0,0,0
902384,Jakub Owczarek,Nieznane,Nieznane,[],1,0,0,0
902353,Tomasz Półtoraczyk,Nieznane,Nieznane,[],1,0,0,0
900262,Krzysztof Cisek,Nieznane,Nieznane,[],2,0,0,0
901305,Przemysław Winsyk,Nieznane,Nieznane,[],2,0,0,0
900699,Artur Zolich,Nieznane,Nieznane,[],2,0,0,0
902186,Marcin Szewczuk,Nieznane,Nieznane,[],1,0,0,0
901495,Adam Tereszkiewicz,Nieznane,Nieznane,[],1,0,0,0
900942,Marcin Kasprzycki,Nieznane,Nieznane,[],1,0,0,0
901860,Grzegorz Sobczak,Nieznane,Nieznane,[],1,0,0,0
902410,Kamil Orłowski,Nieznane,Nieznane,[],1,0,0,0
901304,Paweł Winkel,Nieznane,Nieznane,[],1,0,0,0
900695,Agata Guzek,Nieznane,Nieznane,[],2,0,0,0
900903,Agata Kabaj,W12,Nieznane,[],1,0,0,0
901727,Rafał Myszura,Nieznane,Nieznane,[],1,0,0,0
900295,Michał Chrostowski,Nieznane,Nieznane,[],3,0,0,0
900933,Łukasz Kaźmierczak,Nieznane,Nieznane,[],1,0,0,0
902624,Michał Ociepka,Nieznane,Nieznane,[],1,0,0,0
901416,Natalia Wójcik,Nieznane,Nieznane,[],1,0,0,0
900945,Dagmara Karwacka,Nieznane,Nieznane,[],1,0,0,0
901782,Dawid Siwak,Nieznane,Nieznane,[],1,0,0,0
800684,Agnieszka Jewgińska,Nieznane,Nieznane,[],1,0,0,0
902301,Przemysław Ślepko,Nieznane,Nieznane,[],1,0,0,0
800478,Marta Jakubiel,W03,Nieznane,[],1,0,0.564,0
900251,Robert Buchalski,Nieznane,Nieznane,[],4,0,0,0
405570,Bogdan Węglorz,W11,Nieznane,[],14,123,0.901,2
900221,Rafał Brachmański,Nieznane,Nieznane,[],7,0,0,0
900633,Ewa Zbroińska,Nieznane,Nieznane,[],1,0,0,0
900883,Karolina Jeleń,Nieznane,Nieznane,[],3,0,0,0
900884,Piotr Kalinowski,Nieznane,Nieznane,[],3,0,0,0
902263,Łukasz Pikur,Nieznane,Nieznane,[],1,0,0,0
900581,Irmina Gołos,Nieznane,Nieznane,[],1,0,0,0
901977,Szymon Stasiak,Nieznane,Nieznane,[],1,0,0,0
900677,Celina Grześkowiak,Nieznane,Nieznane,[],1,0,0,0
901158,Maria Kosińska,Nieznane,Nieznane,[],1,0,0,0
900511,Barbara Gdula,Nieznane,Nieznane,[],1,0,0,0
902408,Beata Ornatowska,Nieznane,Nieznane,[],1,0,0,0
902238,Maciej Piskorz,Nieznane,Nieznane,[],1,0,0,0
902352,Joanna Późniak,Nieznane,Nieznane,[],1,0,0,0
900375,Agnieszka Durejko,Nieznane,Nieznane,[],1,0,0,0
901823,Piotr Słaby,Nieznane,Nieznane,[],1,0,0,0
901841,Tomasz Smoliński,Nieznane,Nieznane,[],1,0,0,0
901499,Katarzyna Lisiak,Nieznane,Nieznane,[],1,0,0,0
901489,Marcin Lisowski,Nieznane,Nieznane,[],1,0,0,0
902623,Urszula Odulińska,Nieznane,Nieznane,[],1,0,0,0
902204,Monika Szol,Nieznane,Nieznane,[],1,0,0,0
901882,Olga Pastucha,Nieznane,Nieznane,[],1,0,0,0
900711,Jolanta Holeksa,Nieznane,Nieznane,[],1,0,0,0
900671,Hubert Grzesiński,Nieznane,Nieznane,[],1,0,0,0
900191,Michał Berezowski,W04,Nieznane,[],1,0,0,0
902191,Robert Szewczyk,Nieznane,Nieznane,[],1,0,0,0
901032,Bartosz Kołodziej,Nieznane,Nieznane,[],1,0,0,0
901667,Jacek Nikodem,Nieznane,Nieznane,[],1,0,0,0
900516,Michał Gąsior,Nieznane,Nieznane,[],1,0,0,0
901062,Bartosz Kordas,Nieznane,Nieznane,[],2,0,1.909,0
900434,Piotr Dąbrowski,W08,Nieznane,[],1,0,0,0
901151,Jakub Kosmol,Nieznane,Nieznane,[],1,0,0,0
902332,Dariusz Przybyło,Nieznane,Nieznane,[],1,0,0,0
901071,Maciej Wajda,Nieznane,Nieznane,[],1,0,0,0
901699,Magdalena Łoś,Nieznane,Nieznane,[],2,0,0,0
901001,Aleksandra Kmiecik,Nieznane,Nieznane,[],2,0,0,0
902575,Marzena Rak,Nieznane,Nieznane,[],1,0,0,0
800566,Agnieszka Włostowska,Nieznane,Nieznane,[],1,0,0,0
901009,Anna Kochalska,Nieznane,Nieznane,[],4,0,5.359,0
900416,Anna Dmyszewicz,Nieznane,Nieznane,[],2,0,0.199,0
901958,Andrzej Perużyński,Nieznane,Nieznane,[],1,0,0,0
901120,Krzysztof Kowalczyk,Nieznane,Nieznane,[],1,0,0,0
900329,Marta Czyż,Nieznane,Nieznane,[],1,0,0,0
900179,Krzysztof Bicki,Nieznane,Nieznane,[],1,0,0,0
900586,Piotr Goliczewski,Nieznane,Nieznane,[],2,0,1.441,0
900131,Piotr Bogacki,Nieznane,Nieznane,[],1,0,0,0
902056,Janusz Moczkodan,Nieznane,Nieznane,[],1,0,0,0
801023,Katarzyna Kołodziejczyk,Nieznane,Nieznane,[],2,0,1.623,0
800080,Bartosz Bańkowski,Nieznane,Nieznane,[],2,0,1.594,0
902019,Agata Stochaj,Nieznane,Nieznane,[],2,0,0,0
901372,Jakub Tuta,Nieznane,Nieznane,[],2,0,0.199,0
902205,Paweł Szołtysek,Nieznane,Nieznane,[],1,0,0,0
902510,Katarzyna Rzerzicha,Nieznane,Nieznane,[],1,0,0,0
902451,Marcin Mania,Nieznane,Nieznane,[],1,0,0,0
252330,Zbigniew Borowik,W09,Nieznane,[],1,0,0,0
800277,Justyna Dołęga,Nieznane,Nieznane,[],7,0,2.392,0
801199,Paulina Kruczkiewicz,Nieznane,Nieznane,[],3,0,3.739,0
801317,Paweł Prociów,Nieznane,Nieznane,[],2,0,0,0
901615,Aleksandra Sanok,Nieznane,Nieznane,[],1,0,0,0
902063,Aneta Pomianowska,Nieznane,Nieznane,[],1,0,0,0
901642,Maciej Noszczyński,Nieznane,Nieznane,[],1,0,0,0
900123,Emilia Boksa,Nieznane,Nieznane,[],1,0,0,0
901031,Agnieszka Kołodziej,Nieznane,Nieznane,[],1,0,0,0
901036,Krzysztof Kołodziej,Nieznane,Nieznane,[],1,0,0,0
900176,Małgorzata Bielańska,Nieznane,Nieznane,[],1,0,0,0
900115,Wanda Borowiec,Nieznane,Nieznane,[],1,0,0,0
900765,Karolina Haczyńska,W01,Nieznane,[],1,0,0,0
901539,Aleksandra Lipka,Nieznane,Nieznane,[],1,0,0,0
900996,Michał Klyszcz,Nieznane,Nieznane,[],1,0,0,0
901154,Anna Kosior,Nieznane,Nieznane,[],1,0,0,0
901129,Dawid Kowal,Nieznane,Nieznane,[],1,0,0,0
900370,Dagmara Dworecka,Nieznane,Nieznane,[],1,0,0,0
800118,Aleksandra Bielecka,W06,Nieznane,[],2,0,0,0
901374,Krzysztof Tuszyński,Nieznane,Nieznane,[],1,0,0.924,0
901597,Piotr Salak,Nieznane,Nieznane,[],1,0,0,0
800234,Katarzyna Filipek,Nieznane,Nieznane,[],1,0,0,0
801155,Piotr Pawlaczyk,Nieznane,Nieznane,[],1,0,0,0
801192,Wojciech Picher,W03,Nieznane,[],1,0,0,0
900772,Agnieszka Iwanowicz,Nieznane,Nieznane,[],1,0,0,0
901611,Bartłomiej Samardakiewicz,Nieznane,Nieznane,[],2,0,0,0
428970,Michał Żyła,W04,Nieznane,[],1,0,0,0
901213,Łukasz Krukowski,Nieznane,Nieznane,[],1,0,0,0
902065,Michał Stryjak,Nieznane,Nieznane,[],1,0,1.136,0
903702,Maciej Maksym,Nieznane,Nieznane,[],1,0,0,0
902172,Marcin Szczepkowski,Nieznane,Nieznane,[],1,0,0,0
901955,Adrian Perek,Nieznane,Nieznane,[],1,0,0,0
800712,Renata Wysocka,Nieznane,Nieznane,[],14,0,0,0
902293,Michał Ścigajło,Nieznane,Nieznane,[],1,0,0,0
900889,Krzysztof Kadłubiec,Nieznane,Nieznane,[],2,0,0,0
900740,Barnaba Żyliński,Nieznane,Nieznane,[],2,0,0,0
800388,Piotr Wawrzyniak,Nieznane,Nieznane,[],1,0,0,0
900752,Marek Harańczyk,Nieznane,Nieznane,[],1,0,0,0
901805,Grzegorz Skorupa,Nieznane,Nieznane,[],2,0,0,0
900466,Piotr Figiel,Nieznane,Nieznane,[],1,0,0,0
902185,Mateusz Mirski,Nieznane,Nieznane,[],1,0,0,0
901749,Łukasz Mucha,Nieznane,Nieznane,[],1,0,0,0
902211,Piotr Miduch,Nieznane,Nieznane,[],1,0,0,0
417820,Paulina Figacz,PRN,Nieznane,[],2,0,0,0
420570,Jolanta Bronowicka,PRN,Nieznane,[],2,0,0,0
100698,Zbigniew Radzimski*,W04,Nieznane,[],45,7,5.137,0
800505,Anna Karpińska,Nieznane,Nieznane,[],9,0,0,0
901706,Jowita Łodygowska,Nieznane,Nieznane,[],1,0,0,0
901370,Katarzyna Tutaj,Nieznane,Nieznane,[],1,0,0,0
800901,Krzysztof Mierzwa,Nieznane,Nieznane,[],1,0,0,0
801214,Marcin Pilarczyk,Nieznane,Nieznane,[],3,0,0.200,0
900780,Arletta Hurej,Nieznane,Nieznane,[],2,0,0,0
901621,Adam Sas,Nieznane,Nieznane,[],1,0,0,0
900826,Monika Jankowiak,Nieznane,Nieznane,[],1,0,0,0
901835,D. Smoczyńska,Nieznane,Nieznane,[],1,0,0,0
901405,Dominik Wójcik,Nieznane,Nieznane,[],1,0,0,0
902556,Sebastian Rogowski,Nieznane,Nieznane,[],1,0,0,0
901815,Anna Skrzętnicka,Nieznane,Nieznane,[],1,0,0.564,0
901221,Zbigniew Wągrowski,Nieznane,Nieznane,[],1,0,0,0
800310,Tomasz Godlejewski,Nieznane,Nieznane,[],4,0,0,0
900057,Dominik Baś,Nieznane,Nieznane,[],1,0,0,0
900359,Maciej Dziedzic,Nieznane,Nieznane,[],2,0,0,0
801298,Sławomir Szczurek,W07,Nieznane,[],1,0,0,0
900955,Sławomir Karczewski,W03,Nieznane,[],1,0,0.886,0
402100,Joanna Błaszyk,PRN,Nieznane,[],2,0,0,0
800173,Marek Elsner,Nieznane,Nieznane,[],1,0,0,0
800877,Artur Maciejewski,Nieznane,Nieznane,[],3,0,6.152,0
900036,Monika Andruszkiewicz,Nieznane,Nieznane,[],1,0,0,0
801528,Piotr Siwak,Nieznane,Nieznane,[],13,0,0.360,0
800978,Rafał Moląg,Nieznane,Nieznane,[],4,0,0,0
900021,Aleksandra Abram,Nieznane,Nieznane,[],1,0,0,0
357400,Zbigniew Maćków,W01,Nieznane,[],1,0,0,0
900323,Mirosława Celmer-Moś,W11,Nieznane,[],1,0,0,0
900956,Adrian Karczewski,Nieznane,Nieznane,[],1,0,0,0
902276,Ryszard Szymański,Nieznane,Nieznane,[],1,0,0,0
800034,Justyna Zygmunt-Rubaszek,Nieznane,Nieznane,[],3,0,0,0
800603,Eunika Wojtyna,Nieznane,Nieznane,[],2,0,0.642,0
901020,Błażej Kolad,Nieznane,Nieznane,[],1,0,0.321,0
902165,Michał Pochwała,Nieznane,Nieznane,[],1,0,0.321,0
431820,Piotr K. Otręba,PRN,Nieznane,[],1,0,0,0
901930,Anna Stabkowicz,Nieznane,Nieznane,[],1,0,0,0
800592,Barbara Jaskuła-Goiris,Nieznane,Nieznane,[],1,0,0,0
900028,Konrad Adamus,Nieznane,Nieznane,[],1,0,0.662,0
900815,Michał Jarnicki,Nieznane,Nieznane,[],1,0,0.662,0
900736,Wojciech Żurawski,Nieznane,Nieznane,[],1,0,0,0
901053,Emil Kopczyński,Nieznane,Nieznane,[],1,0,0,0
900950,Paweł Karnas,Nieznane,Nieznane,[],1,0,0,0
900578,Michał Gonet,Nieznane,Nieznane,[],1,0,0,0
900888,Karol Kaim,Nieznane,Nieznane,[],2,0,0,0
901038,Paweł Kołodziejski,Nieznane,Nieznane,[],2,0,0,0
801031,Anna Trojnar*,Nieznane,Nieznane,[],1,0,0.321,0
801067,Marcin Tytus,Nieznane,Nieznane,[],5,0,3.482,0
417930,Sławomir Paluch,W03,Nieznane,[],1,0,2.823,0
902012,Mariusz Mosiądz,Nieznane,Nieznane,[],2,0,1.396,0
902391,Edgar Ostrowski,Nieznane,Nieznane,[],2,0,0,0
420220,Krzysztof Brodziński,W09,Nieznane,[],3,0,0,0
901384,Szymon Wolny,Nieznane,Nieznane,[],3,0,0,0
901796,Arkadiusz Skikiewicz,Nieznane,Nieznane,[],2,0,0,0
902166,Julita Szczepańska,Nieznane,Nieznane,[],1,0,0,0
900094,Anna Balcarek,Nieznane,Nieznane,[],1,0,0,0
901838,Olga Paduchowicz,Nieznane,Nieznane,[],1,0,0,0
901187,Marta C. Krzyżak,Nieznane,Nieznane,[],1,0,0,0
902236,Katarzyna Szunert,Nieznane,Nieznane,[],2,0,0,0
900313,Marek Chmiel,Nieznane,Nieznane,[],1,0,0,0
902461,Mariusz Malinowski,Nieznane,Nieznane,[],1,0,0,0
902047,Leszek Straszewski,Nieznane,Nieznane,[],2,0,0,0
900054,Maciej Bąk,Nieznane,Nieznane,[],2,0,0,0
900862,Ryszard Jurek,Nieznane,Nieznane,[],1,0,0,0
901518,Agnieszka Tronina,Nieznane,Nieznane,[],1,0,0,0
800447,Lucyna Węgrzynowska,W03,Nieznane,[],6,0,0,0
901449,Justyna Wróblewska,Nieznane,Nieznane,[],1,0,0,0
800324,Agnieszka Chudyk,Nieznane,Nieznane,[],1,0,0,0
901047,Katarzyna Kopacka,Nieznane,Nieznane,[],1,0,0,0
902351,Krzysztof Praszmo,Nieznane,Nieznane,[],1,0,0,0
900743,Paweł Hen,Nieznane,Nieznane,[],2,0,0,0
419910,Piotr Mulak,W12,Nieznane,[],8,0,0,0
900648,Michał Zelmozer,Nieznane,Nieznane,[],1,0,0.488,0
801403,Michał Sygnowski,Nieznane,Nieznane,[],1,0,0,0
800392,Krzysztof Wawrzyniecki,W03,Nieznane,[],4,0,1.036,0
900219,Mariusz Brączek,Nieznane,Nieznane,[],1,0,0,0
047373,Jacek Szafran,W05,Nieznane,[],26,0,0,0
902050,Agnieszka Popowicz,Nieznane,Nieznane,[],2,0,0,0
901656,Agnieszka Senderek,Nieznane,Nieznane,[],1,0,0,0
900430,Ewa Derwich,Nieznane,Nieznane,[],1,0,0,0
901043,Magdalena Konieczna,Nieznane,Nieznane,[],1,0,0.520,0
901272,Tomasz Wiktorski,W03,Nieznane,[],1,0,0,0
901557,Małgorzata Nowostawska,Nieznane,Nieznane,[],1,0,0,0
902215,Dorota Płaza,Nieznane,Nieznane,[],1,0,0,0
900792,Katarzyna Jaworska,Nieznane,Nieznane,[],2,0,2.433,0
801371,Julia Saloni,Nieznane,Nieznane,[],1,0,3.911,0
800268,Magdalena Fassa,Nieznane,Nieznane,[],1,0,0,0
800715,Jakub Wysocki,Nieznane,Nieznane,[],1,0,0,0
901649,Michał Schutty,Nieznane,Nieznane,[],4,0,0,0
901698,Paweł Łotecki,Nieznane,Nieznane,[],2,0,0,0
901425,Grzegorz Kukla,Nieznane,Nieznane,[],5,0,0,0
900104,Emilia Babiak,Nieznane,Nieznane,[],2,0,0,0
901824,Marta Słanina,Nieznane,Nieznane,[],1,0,0,0
900077,Łukasz Baraniewicz,Nieznane,Nieznane,[],1,0,0,0
422630,Łukasz Olczyk,W12,Nieznane,[],2,0,0,0
901514,Karolina Truszczyńska,Nieznane,Nieznane,[],1,0,0,0
900663,Ewa Grzejdziak,Nieznane,Nieznane,[],1,0,0,0
416520,Sławomir Śniegoń,W05,Nieznane,[],2,0,0,0
902072,Przemysław Poloczek,Nieznane,Nieznane,[],6,0,9.442,0
080688,Krzysztof Doliński,PRN,Nieznane,[],3,0,0,0
028319,Piotr Lipiński,W08,Nieznane,[],14,0,0,0
900619,Agnieszka Zawadzka,Nieznane,Nieznane,[],1,0,0,0
800773,Iwona Zaręba-Grodź,Nieznane,Nieznane,[],1,0,1.441,0
800396,Agnieszka Hreniak,Nieznane,Nieznane,[],2,0,3.052,0
801353,Maciej Rogocz,Nieznane,Nieznane,[],1,0,0,0
900429,Piotr Derwich,Nieznane,Nieznane,[],1,0,0,0
900670,Kamila Grzesik,Nieznane,Nieznane,[],1,0,0,0
901275,Jakub J. Wilgosz,W10,Nieznane,[],2,0,0,0
415620,Adam Druszcz,W08,Nieznane,[],1,0,0,0
800607,Jędrzej Kabarowski,Nieznane,Nieznane,[],4,0,0,0
800520,Paweł Karbowski,Nieznane,Nieznane,[],5,0,0,0
063964,Zbigniew Zubel,W05,Nieznane,[],57,3,0,0
902102,Henryk Mirończuk,Nieznane,Nieznane,[],2,0,0,0
800428,Julita Grabowska,Nieznane,Nieznane,[],3,0,0,0
902160,Jacek Podhorodecki,Nieznane,Nieznane,[],1,0,0,0
900240,Grzegorz Bukało,Nieznane,Nieznane,[],1,0,0,0
900041,Maciej Anioł,Nieznane,Nieznane,[],1,0,0,0
901330,Agata Kunert,Nieznane,Nieznane,[],1,0,2.187,0
800927,Elżbieta Obara,Nieznane,Nieznane,[],2,0,2.651,0
801149,Tomasz Pasiut,Nieznane,Nieznane,[],1,0,0,0
902254,Wioletta Michalska,Nieznane,Nieznane,[],1,0,0,0
900745,Eligiusz Hejduk,Nieznane,Nieznane,[],1,0,0,0
901057,Piotr Kopera,Nieznane,Nieznane,[],1,0,0,0
902587,Łukasz Radosz,Nieznane,Nieznane,[],2,0,0,0
902567,Norbert Raus,Nieznane,Nieznane,[],2,0,0,0
900063,Łukasz Bartnik,Nieznane,Nieznane,[],1,0,0,0
800936,Dorota Kowalska,Nieznane,Nieznane,[],1,0,0,0
900796,Damian Jaśkowiec,Nieznane,Nieznane,[],1,0,0,0
801735,Piotr Bujło,W05,Nieznane,[],1,0,0,0
800683,Janusz Wrzesiński,Nieznane,Nieznane,[],1,0,0,0
800439,Maciej Czapla,Nieznane,Nieznane,[],2,0,0,0
900723,Błażej Żak,Nieznane,Nieznane,[],2,0,0,0
801479,Michał Szymański,Nieznane,Nieznane,[],3,0,0,0
