id,name,citations,citation_count,Wydzial,Katedra
55263248200,Klimczak Marcin,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55263248200&origin=inward,23,W07,"Katedra Klimatyzacji, Ogrzewnictwa, Gazownictwa i Ochrony Powietrza"
55004766900,Wolny Kamil,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55004766900&origin=inward,10,Unknown,Unknown
54783962200,Cichoń Paweł,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54783962200&origin=inward,42,Unknown,Unknown
54415838400,Karwat Paweł,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54415838400&origin=inward,55,W11,Katedra Fizyki Teoretycznej
50662102500,Wiklak Konrad,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=50662102500&origin=inward,21,Unknown,Unknown
47361472200,Zathey Maciej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=47361472200&origin=inward,2,W01,Katedra Urbanistyki i Procesów Osadniczych
39961235600,Gibas Krzysztof,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=39961235600&origin=inward,93,Unknown,Unknown
37097355500,Knychas Sebastian,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=37097355500&origin=inward,53,Unknown,Unknown
36984192100,Pawlikowski Roman,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36984192100&origin=inward,20,Unknown,Unknown
36923562200,Lewandowski Maciej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36923562200&origin=inward,28,W13,Katedra Matematyki
36920429000,Godlewski Grzegorz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36920429000&origin=inward,44,Unknown,Unknown
36919115000,Ociepa Krzysztof,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36919115000&origin=inward,20,Unknown,Unknown
36884247700,Wolski Włodzimierz J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36884247700&origin=inward,4,Unknown,Unknown
36779907300,Kowalczyk J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36779907300&origin=inward,102,W10,Katedra Konstrukcji Badań Maszyn i Pojazdów
36708170800,Lorkowski Paweł,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36708170800&origin=inward,23,W02,Katedra Konstrukcji Budowlanych
36661275800,Olszewski Jarosław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36661275800&origin=inward,206,Unknown,Unknown
36647672700,Marchwicki Karol,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36647672700&origin=inward,16,Unknown,Unknown
36457856400,Sówka Piotr,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36457856400&origin=inward,127,Unknown,Unknown
36171366600,Zatuchin Dmitrij,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36171366600&origin=inward,45,Unknown,Unknown
36170507900,Mościcki Krzysztof J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36170507900&origin=inward,171,W09,"Katedra Mechaniki, Maszyn, Urządzeń i Procesów Energetycznych"
36025092500,Górski Maksymilian,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36025092500&origin=inward,18,Unknown,Unknown
35889006300,Jaworski Marek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=35889006300&origin=inward,9,W05,Katedra Energoelektryki
35483198700,Bodzoj Łukasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=35483198700&origin=inward,90,Unknown,Unknown
35305502600,Marcinowski Łukasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=35305502600&origin=inward,29,Unknown,Unknown
35107794100,Magdalena Szostak M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=35107794100&origin=inward,143,Unknown,Unknown
25630588100,Idźkowski Bartosz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=25630588100&origin=inward,18,Unknown,Unknown
24825662900,Ryznar Tomasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=24825662900&origin=inward,22,Unknown,Unknown
24511921700,Górecki J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=24511921700&origin=inward,19,W06,Katedra Górnictwa i Geodezji
24447338900,Waśko Krzysztof,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=24447338900&origin=inward,0,W08,Katedra Informatyki i Inżynierii Systemów
24404961300,Kowalik Janusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=24404961300&origin=inward,678,Unknown,Unknown
24378181600,Dudek Jerzy,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=24378181600&origin=inward,103,Unknown,Unknown
24309570300,Bodio E.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=24309570300&origin=inward,85,Unknown,Unknown
24173889900,Mochowski Jacek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=24173889900&origin=inward,538,Unknown,Unknown
23995026900,Haza Grzegorz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=23995026900&origin=inward,10,Unknown,Unknown
23976326200,Junik Krzysztof,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=23976326200&origin=inward,739,Unknown,Unknown
23396960700,Laskowski Wojciech,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=23396960700&origin=inward,3,Unknown,Unknown
23395779700,Bańczyk Karol,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=23395779700&origin=inward,28,Unknown,Unknown
23392913300,Korus Łukasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=23392913300&origin=inward,27,W04,"Katedra Automatyki, Mechatroniki i Systemów Sterowania"
23135321000,Mazur Jan,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=23135321000&origin=inward,36,W04,Katedra Systemów Przetwarzania Sygnałów
23013086700,Skrzypczynski Jacek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=23013086700&origin=inward,40,Unknown,Unknown
22978510000,Bagrij Łukasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=22978510000&origin=inward,16,Unknown,Unknown
22034864500,Kutyowski Mirosaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=22034864500&origin=inward,36,Unknown,Unknown
18038115100,Próchniak G.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=18038115100&origin=inward,106,Unknown,Unknown
16660735400,Hirsch Bruno,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=16660735400&origin=inward,9,Unknown,Unknown
16495448300,Mager Jerzy,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=16495448300&origin=inward,56,Unknown,Unknown
16307475600,Karczewski Sławomir,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=16307475600&origin=inward,43,Unknown,Unknown
16231606700,Wiśniewski Radosław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=16231606700&origin=inward,6,Unknown,Unknown
16194455800,Kornas Tadeusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=16194455800&origin=inward,7,Unknown,Unknown
16064645800,Ludwików Paweł,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=16064645800&origin=inward,12,Unknown,Unknown
16041482800,Adamski Michał,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=16041482800&origin=inward,474,Unknown,Unknown
16028503300,Fiuk Robert,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=16028503300&origin=inward,2,Unknown,Unknown
15841819000,Hornik Pawel,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=15841819000&origin=inward,63,Unknown,Unknown
15834880300,Kolasa Józef,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=15834880300&origin=inward,11,Unknown,Unknown
15769248800,Kuropka Józef,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=15769248800&origin=inward,99,Unknown,Unknown
15046783600,Konieczny Janusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=15046783600&origin=inward,0,W05,Katedra Energoelektryki
14049105400,Przydrózny Witold,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=14049105400&origin=inward,80,Unknown,Unknown
14024879500,Mla̧dzki Zbigniew,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=14024879500&origin=inward,35,Unknown,Unknown
12806008500,Mola̧g Rafal,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=12806008500&origin=inward,410,Unknown,Unknown
12785538500,Herlender Kazimierz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=12785538500&origin=inward,3,W05,Katedra Energoelektryki
12767490200,Dyrcz Krzysztof P.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=12767490200&origin=inward,91,W05,"Katedra Maszyn, Napędów i Pomiarów Elektrycznych"
12646825000,Pigiel Mirosław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=12646825000&origin=inward,30,Unknown,Unknown
12143505000,Gierak Dariusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=12143505000&origin=inward,21,Unknown,Unknown
9743300400,Adamowski Józef,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=9743300400&origin=inward,22,Unknown,Unknown
9038873700,Sztuk Henryk,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=9038873700&origin=inward,7,Unknown,Unknown
9038503000,Jerzak Sławomir,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=9038503000&origin=inward,4,Unknown,Unknown
8450408600,Iwanik Jan,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=8450408600&origin=inward,35,Unknown,Unknown
8417336300,Spławski Zdzisław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=8417336300&origin=inward,75,W08,Katedra Informatyki Stosowanej
8400254800,Michalik Krzysztof,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=8400254800&origin=inward,64,W13,Katedra Matematyki
8326984500,Toruński Tomasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=8326984500&origin=inward,110,Unknown,Unknown
8250966400,Zacharczuk Wojciech,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=8250966400&origin=inward,79,W09,Katedra Techniki Cieplnej
7801639451,Przydrozny Stanislaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7801639451&origin=inward,0,Unknown,Unknown
7801635478,Marczonek Slawomir,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7801635478&origin=inward,14,Unknown,Unknown
7801558809,Susel Mieczyslaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7801558809&origin=inward,0,Unknown,Unknown
7801497793,Diamouténé Kassoum,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7801497793&origin=inward,4,Unknown,Unknown
7801472730,Demichowicz-Pigoniowa J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7801472730&origin=inward,103,Unknown,Unknown
7801353873,Synal Boliclan,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7801353873&origin=inward,0,Unknown,Unknown
7403915986,Davies Daniel,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7403915986&origin=inward,51,Unknown,Unknown
7402453299,Pandey Sireesh Kumar,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7402453299&origin=inward,3,Unknown,Unknown
7103377352,Kowalski Maciej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7103377352&origin=inward,200,W10,Katedra Obrabiarek i Technologii Mechanicznych
7102567275,Sebastian M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7102567275&origin=inward,14,Unknown,Unknown
7006523618,Kuś Jerzy,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7006523618&origin=inward,0,Unknown,Unknown
7006385874,Leszczyński Marek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7006385874&origin=inward,0,Unknown,Unknown
7006237665,Soroka Mirosław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7006237665&origin=inward,206,Unknown,Unknown
7005291369,Wisniewski Tadeusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7005291369&origin=inward,121,Unknown,Unknown
7005216117,Marcinkowski Miroslaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7005216117&origin=inward,6,Unknown,Unknown
7005100866,Furman P.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7005100866&origin=inward,259,Unknown,Unknown
7004904878,Gładysz Jacek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7004904878&origin=inward,35,Unknown,Unknown
7003901960,Was Ziemowit,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7003901960&origin=inward,311,Unknown,Unknown
7003520001,Mańczak Michał,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7003520001&origin=inward,0,Unknown,Unknown
6701793921,Glód Bogumil J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6701793921&origin=inward,122,Unknown,Unknown
6701685763,Burczyk Bogdan,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6701685763&origin=inward,26,Unknown,Unknown
6603809895,Kurzynowski P.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603809895&origin=inward,111,W11,Katedra Optyki i Fotoniki
6603654913,Kramkowski Ryszard,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603654913&origin=inward,0,Unknown,Unknown
6603566731,Rybak Czeslaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603566731&origin=inward,11,Unknown,Unknown
6603564889,Juszczak Radosław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603564889&origin=inward,5,Unknown,Unknown
6603543813,Adamczyk Erwin,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603543813&origin=inward,13,Unknown,Unknown
6603361570,Marszalek Kazimierz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603361570&origin=inward,2,Unknown,Unknown
6603329435,Chrobok Roman,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603329435&origin=inward,2,Unknown,Unknown
6603316128,Tall Michal,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603316128&origin=inward,0,Unknown,Unknown
6603299691,Kaczmarska H.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603299691&origin=inward,259,Unknown,Unknown
6602942424,Modliński Zbigniew,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6602942424&origin=inward,51,W09,"Katedra Mechaniki, Maszyn, Urządzeń i Procesów Energetycznych"
6602899224,Piotrowicz Jerzy,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6602899224&origin=inward,85,Unknown,Unknown
6602794687,Stachowiak Waldemar,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6602794687&origin=inward,0,Unknown,Unknown
6602569637,Cisowski Rafał,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6602569637&origin=inward,0,Unknown,Unknown
6602246793,Leśniewski Jędrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6602246793&origin=inward,32,Unknown,Unknown
6602238359,Moszkowicz Mieczysław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6602238359&origin=inward,0,Unknown,Unknown
6602165800,Dmitruk Stanisław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6602165800&origin=inward,0,Unknown,Unknown
6602122891,Kalinowski Eugeniusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6602122891&origin=inward,0,Unknown,Unknown
6602069874,Czechowicz Kazimierz B.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6602069874&origin=inward,0,Unknown,Unknown
6508310850,Dziechciński Paweł,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508310850&origin=inward,10,W04,Katedra Akustyki i Multimediów
6508275870,Gotszalk Ryszard,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508275870&origin=inward,16,Unknown,Unknown
6508178348,Buca Marek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508178348&origin=inward,178,Unknown,Unknown
6508125991,Wydra Włodzimierz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508125991&origin=inward,0,Unknown,Unknown
6508112607,Kukawczyński Marek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508112607&origin=inward,0,W04,"Katedra Teorii Pola, Układów Elektronicznych i Optoelektroniki"
6508109898,Bogusz Bolesaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508109898&origin=inward,47,Unknown,Unknown
6508073877,Rottenberg Wojciech,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508073877&origin=inward,13,Unknown,Unknown
6507872284,Matyniak Zdzisław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507872284&origin=inward,10,Unknown,Unknown
6507797322,Słaby M. J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507797322&origin=inward,208,Unknown,Unknown
6507786165,Szablewski J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507786165&origin=inward,142,Unknown,Unknown
6507782357,Zych Tomasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507782357&origin=inward,241,Unknown,Unknown
6507711150,Matys Jacek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507711150&origin=inward,46,Unknown,Unknown
6507695576,Blazejewska G.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507695576&origin=inward,31,Unknown,Unknown
6507675657,Basara H.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507675657&origin=inward,60,Unknown,Unknown
6507646797,Skudlarski Kamil,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507646797&origin=inward,117,Unknown,Unknown
6507608976,Bober B.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507608976&origin=inward,32,W01,Katedra Projektowania Architektoniczno-Konstrukcyjnego
6507511414,Kościelny Czesław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507511414&origin=inward,10,Unknown,Unknown
6507475787,Maternia Z.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507475787&origin=inward,32,Unknown,Unknown
6507386779,Dakiniewicz Paweł,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507386779&origin=inward,111,Unknown,Unknown
6507345325,Iwanowski Daniel,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507345325&origin=inward,30,Unknown,Unknown
6507302272,Rusiecki Tomasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507302272&origin=inward,19,Unknown,Unknown
6507277439,Kalwak Jan,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507277439&origin=inward,0,Unknown,Unknown
6507255997,Wajzer Lucjan,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507255997&origin=inward,24,Unknown,Unknown
6507196188,Utko M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507196188&origin=inward,57,Unknown,Unknown
6507139490,Brol Marian Waldemar,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507139490&origin=inward,0,Unknown,Unknown
6506965408,Uczkiewicz Jacek M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506965408&origin=inward,0,Unknown,Unknown
6506909455,Dziendziel E.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506909455&origin=inward,0,Unknown,Unknown
6506906165,Magierski W.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506906165&origin=inward,49,W11,Katedra Technologii Kwantowych
6506874254,Kasperek L.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506874254&origin=inward,21,Unknown,Unknown
6506859607,Kruzyński Marek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506859607&origin=inward,0,Unknown,Unknown
6506844555,Ślusarczyk Stanisław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506844555&origin=inward,0,Unknown,Unknown
6506785497,Ziemiański P.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506785497&origin=inward,20,Unknown,Unknown
6506766923,Batycki Tadeusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506766923&origin=inward,2,Unknown,Unknown
6506656303,Ziółek Łukasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506656303&origin=inward,123,Unknown,Unknown
6506506406,Kolanko Jerzy K.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506506406&origin=inward,88,Unknown,Unknown
6506505309,Wojcieszonek Ferdynand,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506505309&origin=inward,6,Unknown,Unknown
6506355440,Orlowska S.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506355440&origin=inward,92,Unknown,Unknown
6506308606,Pawołka Henryk,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506308606&origin=inward,30,Unknown,Unknown
6506089721,Śliwowski Lech Z.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506089721&origin=inward,0,Unknown,Unknown
6505829938,Kanczewski P.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505829938&origin=inward,6,Unknown,Unknown
6506040554,Świerk Dariusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506040554&origin=inward,12,Unknown,Unknown
6506029905,Slawski Kazimierz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506029905&origin=inward,2,Unknown,Unknown
6505986458,Pruchnik Dariusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505986458&origin=inward,5,Unknown,Unknown
6505946051,Ułasiewicz Jȩdrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505946051&origin=inward,93,Unknown,Unknown
6505896805,Krawczynski Franciszek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505896805&origin=inward,7,Unknown,Unknown
6505896575,Juchniewicz Lesław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505896575&origin=inward,298,Unknown,Unknown
6505809664,Sufleta Zbigniew,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505809664&origin=inward,19,Unknown,Unknown
6505803567,Froncek Franciszek R.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505803567&origin=inward,6,Unknown,Unknown
6505773188,Kacperczyk K.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505773188&origin=inward,65,Unknown,Unknown
6505770863,Percak Henryk,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505770863&origin=inward,0,Unknown,Unknown
6505453907,Werszko Radoslaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505453907&origin=inward,10,Unknown,Unknown
6504697648,Taczaa M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6504697648&origin=inward,8,Unknown,Unknown
6504160320,Lipowicz U.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6504160320&origin=inward,98,Unknown,Unknown
6503941917,Seredyński Witold,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6503941917&origin=inward,8,W13,Katedra Matematyki
6503873646,Ganczarek Miroslaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6503873646&origin=inward,23,Unknown,Unknown
57213928432,Szymanski Dominik,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57213928432&origin=inward,9,Unknown,Unknown
57213710532,Czuba W.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57213710532&origin=inward,15,W03,Katedra Inżynierii Procesowej i Technologii Materiałów Polimerowych i Węglowych
57213045428,Bogdan M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57213045428&origin=inward,68,W13,Katedra Matematyki
57212404577,Kaczan Wojciech,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57212404577&origin=inward,0,Unknown,Unknown
57211985460,Markowski Michał,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57211985460&origin=inward,14,Unknown,Unknown
57211661915,Popek Mateusz P.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57211661915&origin=inward,6,W11,Katedra Inżynierii Biomedycznej
